generation,best_fitness,median_tree_size
0,1.37763,63
1,1.37763,39
2,1.377496,7
3,1.377496,3
4,1.377496,3
5,1.377496,3
6,1.377496,3
7,1.377496,3
8,1.377496,3
9,1.377496,3
10,1.377496,3
11,1.377496,5
12,1.377496,5
13,1.377496,7
14,1.377496,5
15,1.312476,3
16,1.312476,3
17,1.192663,5
18,1.192663,9
19,1.073551,13
20,1.073551,13
21,0.837451,13
22,0.779342,17
23,0.779342,19
24,0.779342,15
25,0.720491,17
26,0.720491,15
27,0.631118,17
28,0.615942,21
29,0.615942,27
30,0.615942,41
31,0.615942,47
32,0.615942,49
33,0.615942,47
34,0.605746,57
35,0.605746,61
36,0.593127,63
37,0.593127,57
38,0.593127,63
39,0.59132,63
40,0.590061,63
41,0.575437,55
42,0.575437,53
43,0.575437,55
44,0.575437,61
45,0.569743,65
46,0.569743,57
47,0.569743,43
48,0.569743,57
49,0.569743,49
50,0.569743,51
51,0.569743,57
52,0.567723,65
53,0.56767,51
54,0.56767,79
55,0.56767,97
56,0.56767,111
57,0.56767,85
58,0.56767,53
59,0.56767,41
60,0.56767,95
61,0.56767,97
62,0.566899,111
63,0.545443,103
64,0.545354,103
65,0.545354,99
66,0.545354,103
67,0.545354,99
68,0.545354,103
69,0.542798,115
70,0.541626,101
71,0.541626,89
72,0.541626,113
73,0.541626,111
74,0.541626,111
75,0.541626,121
76,0.541626,111
77,0.541626,111
78,0.541626,123
79,0.541626,69
80,0.541626,97
81,0.541626,113
82,0.504799,167
83,0.492831,125
84,0.492831,357
85,0.479383,203
86,0.474667,217
87,0.463617,229
88,0.463483,255
89,0.460389,345
90,0.44918,489
91,0.44918,471
92,0.446576,235
93,0.446576,489
94,0.446576,525
95,0.442198,527
96,0.442198,531
97,0.442198,563
98,0.442198,529
99,0.442198,527
100,0.442198,561
101,0.442198,587
102,0.441199,569
103,0.441199,581
104,0.441072,579
105,0.440309,487
106,0.440309,859
107,0.43147,1177
108,0.43147,395
109,0.43147,395
110,0.43147,385
111,0.43147,395
112,0.43147,407
113,0.43147,443
114,0.43147,451
115,0.43147,455
116,0.43147,337
117,0.43147,275
118,0.43147,255
119,0.43147,259
120,0.43147,265
121,0.43147,285
122,0.43147,391
123,0.43147,381
124,0.43147,275
125,0.43147,339
126,0.43147,375
127,0.43147,423
128,0.43147,435
129,0.43147,403
130,0.43147,399
131,0.43147,347
132,0.43147,201
133,0.43147,203
134,0.43147,195
135,0.43147,195
136,0.43147,237
137,0.43147,293
138,0.43147,301
139,0.43147,319
140,0.43147,307
141,0.43147,341
142,0.43147,403
143,0.43147,419
144,0.43147,527
145,0.43147,533
146,0.43147,513
147,0.431207,589
148,0.431207,503
149,0.431207,487
150,0.431207,641
151,0.431207,647
152,0.431207,567
153,0.431207,543
154,0.431207,541
155,0.431207,883
156,0.431207,855
157,0.430262,653
158,0.430262,891
159,0.430262,941
160,0.430262,907
161,0.430262,931
162,0.430262,985
163,0.430262,953
164,0.430262,987
165,0.430259,969
166,0.430259,1051
167,0.430259,1035
168,0.430259,1053
169,0.430259,1075
170,0.428563,1071
171,0.428563,1081
172,0.428563,1097
173,0.428563,1123
174,0.428563,1105
175,0.428563,1149
176,0.428563,1131
177,0.428563,1115
178,0.428563,1055
179,0.428563,1121
180,0.428563,1111
181,0.428563,1029
182,0.428563,1039
183,0.428563,1261
184,0.428563,1253
185,0.428563,1141
