generation,best_fitness,median_tree_size
0,8.336057,77
1,1.6393,73
2,1.6393,33
3,1.6393,53
4,1.6393,37
5,1.601216,31
6,1.601216,35
7,1.55251,37
8,1.141669,35
9,1.141669,35
10,1.141669,37
11,1.141669,41
12,1.141669,43
13,1.141669,43
14,1.141669,45
15,1.095122,47
16,0.803542,33
17,0.803542,31
18,0.803542,33
19,0.803542,31
20,0.803542,31
21,0.803542,33
22,0.803542,35
23,0.803542,37
24,0.803542,37
25,0.803542,41
26,0.803542,39
27,0.803542,35
28,0.803542,35
29,0.803542,31
30,0.803542,31
31,0.803542,31
32,0.803542,33
33,0.803542,35
34,0.803542,33
35,0.803542,33
36,0.803542,33
37,0.803542,33
38,0.803542,33
39,0.803542,33
40,0.803542,29
41,0.803542,35
42,0.803542,29
43,0.803542,29
44,0.803542,35
45,0.803542,33
46,0.803542,31
47,0.803542,35
48,0.803542,31
49,0.803542,35
50,0.803542,33
51,0.803542,33
52,0.803542,35
53,0.803542,33
54,0.803542,33
55,0.803542,35
56,0.803542,35
57,0.803542,33
58,0.803542,37
59,0.803542,37
60,0.803542,37
61,0.803542,37
62,0.803542,37
63,0.803542,37
64,0.803542,37
65,0.803542,37
66,0.803542,37
67,0.803542,37
68,0.803542,37
69,0.803542,37
70,0.803542,37
71,0.803542,37
72,0.803542,37
73,0.803542,37
74,0.803542,37
75,0.803542,35
76,0.803542,35
77,0.803542,35
78,0.803542,35
79,0.803542,35
80,0.803542,35
81,0.803542,35
82,0.803542,35
83,0.803542,35
84,0.803542,35
85,0.803542,35
86,0.803542,37
87,0.803542,37
88,0.803542,37
89,0.803542,37
90,0.803542,37
91,0.803542,37
92,0.803542,37
93,0.803542,37
94,0.803542,37
95,0.803542,37
96,0.803542,37
97,0.803542,37
98,0.803542,37
99,0.803542,37
