generation,best_fitness,median_tree_size
0,25.649953,63
1,25.649953,119
2,0.440664,431
3,0.356362,431
4,0.356362,431
5,0.356362,51
6,0.356362,431
7,0.224377,431
8,0.224377,431
9,0.224377,431
10,0.224377,49
11,0.224377,43
12,0.224377,41
13,0.214035,41
14,0.214035,41
15,0.214035,43
16,0.197411,39
17,0.197391,41
18,0.196946,41
19,0.189338,47
20,0.158129,51
21,0.158129,55
22,0.158129,57
23,0.158129,59
24,0.157488,59
25,0.11353,57
26,0.113424,53
27,0.083084,55
28,0.081187,57
29,0.081187,59
30,0.081187,61
31,0.081187,63
32,0.081187,71
33,0.079645,63
34,0.079645,69
35,0.079645,73
36,0.079645,73
37,0.079645,71
38,0.079645,69
39,0.079645,53
40,0.079645,69
41,0.079645,65
42,0.079645,69
43,0.079645,65
44,0.079509,71
45,0.071668,71
46,0.071668,71
47,0.071668,77
48,0.071668,77
49,0.071668,77
50,0.071668,77
51,0.071668,77
52,0.071668,77
53,0.071668,77
54,0.071668,77
55,0.071668,77
56,0.071668,77
57,0.071668,77
58,0.071668,77
59,0.071668,77
60,0.071668,77
61,0.071668,77
62,0.071668,77
63,0.071668,77
64,0.071668,77
65,0.071668,77
66,0.071402,77
67,0.071402,77
68,0.071402,77
69,0.071402,77
70,0.071402,77
71,0.071402,79
72,0.071402,79
73,0.071402,79
74,0.071402,79
75,0.071402,79
76,0.071402,79
77,0.071402,79
78,0.071402,79
79,0.071402,79
80,0.071402,79
81,0.071402,79
82,0.070747,79
83,0.070747,79
84,0.070251,79
85,0.070251,81
86,0.069803,81
87,0.069803,83
88,0.069328,89
89,0.069328,89
90,0.058103,85
91,0.058027,83
92,0.058027,85
93,0.03989,85
94,0.03989,85
95,0.03989,85
96,0.038546,85
97,0.037965,53
98,0.033637,49
99,0.033637,51
100,0.033637,51
101,0.033103,51
102,0.033103,53
103,0.033103,51
104,0.033103,51
105,0.033103,55
106,0.033103,59
107,0.032641,59
108,0.032641,61
109,0.032641,57
110,0.032641,57
111,0.032348,57
112,0.032348,57
113,0.032348,57
114,0.032348,63
115,0.032348,63
116,0.032348,63
117,0.032348,63
118,0.032348,63
119,0.032348,63
120,0.032348,63
121,0.032348,63
122,0.032348,63
123,0.032328,63
124,0.032328,63
125,0.032275,63
126,0.032275,63
127,0.032275,69
128,0.032275,69
129,0.032275,69
130,0.032275,69
131,0.032275,69
132,0.032275,69
133,0.032275,69
134,0.032275,69
135,0.032275,69
136,0.032275,69
137,0.032275,69
138,0.032275,69
139,0.032275,69
140,0.032224,69
141,0.032224,61
142,0.032224,63
143,0.032224,63
144,0.032224,77
145,0.032224,77
146,0.032224,77
147,0.032224,77
148,0.032224,77
149,0.032224,77
150,0.032224,77
151,0.032224,77
152,0.032224,77
153,0.032224,77
154,0.032224,77
155,0.032224,77
156,0.032224,77
157,0.032224,77
158,0.032224,77
159,0.032224,77
160,0.032224,77
161,0.032224,77
162,0.032224,77
163,0.032224,77
164,0.032224,71
165,0.032224,71
166,0.032224,73
167,0.032224,83
168,0.030022,71
169,0.030022,71
170,0.030022,71
171,0.030022,71
172,0.030022,71
173,0.030022,71
174,0.030022,71
175,0.030022,73
176,0.030022,73
177,0.030022,77
178,0.030022,73
179,0.030022,73
180,0.030022,73
181,0.030022,73
182,0.030022,73
183,0.030022,73
184,0.030022,73
185,0.030022,73
186,0.030022,73
187,0.030022,73
188,0.030022,73
189,0.030022,73
190,0.030022,73
191,0.030022,73
192,0.030022,73
193,0.030022,73
194,0.030022,73
195,0.030022,73
196,0.030022,73
197,0.030022,71
198,0.030022,73
199,0.030022,73
