generation,best_fitness,converged
0,0.7917715095831788,0
1,0.7917715095831788,0
2,0.7917715095831788,0
3,0.7917715095831788,0
4,0.791241813189968,0
5,0.788619865593757,0
6,0.788619865593757,0
7,0.788619865593757,0
8,0.788619865593757,0
9,0.7821336933726588,0
10,0.7821336933726588,0
11,0.7821336933726588,0
12,0.7821336933726588,0
13,0.7821336933726588,0
14,0.7821251865340617,0
15,0.7821251865340617,0
16,0.7821251865340617,0
17,0.7821251865340617,0
18,0.7817935647319433,0
19,0.7817935647319433,0
20,0.7817935647319433,0
21,0.7817614301748212,0
22,0.7817614301748212,0
23,0.7817614301748212,0
24,0.7817614301748212,0
25,0.781712614982643,0
26,0.781712614982643,0
27,0.781712614982643,0
28,0.7815139511741884,0
29,0.7815139511741884,0
30,0.7815139511741884,0
31,0.7815139511741884,0
32,0.7815139511741884,0
33,0.7815139511741884,0
34,0.7815139511741884,0
35,0.7815139511741884,0
36,0.7815139511741884,0
37,0.7815139511741884,0
38,0.7815139511741884,0
39,0.7815139511741884,0
40,0.7815139511741884,0
41,0.7815139511741884,0
42,0.7814432254701303,0
43,0.7814432254701303,0
44,0.7814432254701303,0
45,0.7814432254701303,0
46,0.7812046488931202,0
47,0.7812046488931202,0
48,0.7812046488931202,0
49,0.7812046488931202,0
50,0.7812046488931202,0
51,0.7812046488931202,0
52,0.7812046488931202,0
53,0.7812046488931202,0
54,0.7812046488931202,0
55,0.7812046488931202,0
56,0.7812046488931202,0
57,0.7812046488931202,0
58,0.7811554537422243,0
59,0.7811554537422243,0
60,0.7800131128705755,0
61,0.7800131128705755,0
62,0.7800131128705755,0
63,0.7800131128705755,0
64,0.7800131128705755,0
65,0.7800131128705755,0
66,0.7800131128705755,0
67,0.7800131128705755,0
68,0.7800131128705755,0
69,0.7800131128705755,0
70,0.7800131128705755,0
71,0.7800131128705755,0
72,0.7800131128705755,0
73,0.7800131128705755,0
74,0.7800131128705755,0
75,0.7799951423555882,0
76,0.7799951423555882,0
77,0.7799668926556292,0
78,0.7799668926556292,0
79,0.7799668926556292,0
80,0.7799668926556292,0
81,0.7799668926556292,0
82,0.7799668926556292,0
83,0.7799668926556292,0
84,0.7798810718580867,0
85,0.7798810718580867,0
86,0.7798810718580867,0
87,0.7798810718580867,0
88,0.7798810718580867,0
89,0.7798810718580867,0
90,0.7798810718580867,0
91,0.7798810718580867,0
92,0.7798810718580867,0
93,0.7798810718580867,0
94,0.7798810718580867,0
95,0.7798810718580867,0
96,0.7798810718580867,0
97,0.7798810718580867,0
98,0.7798297543983876,0
99,0.7798297543983876,0
100,0.7798297543983876,0
101,0.7798297543983876,0
102,0.7798297543983876,0
103,0.7798297543983876,0
104,0.7798297543983876,0
105,0.7798297543983876,0
106,0.7798297543983876,0
107,0.7798297543983876,0
108,0.7798297543983876,0
109,0.7798297543983876,0
110,0.7798297543983876,0
111,0.7798297543983876,0
112,0.7798297543983876,0
113,0.7798297543983876,0
114,0.7798297543983876,0
115,0.7798297543983876,0
116,0.7798297543983876,0
117,0.7798297543983876,0
118,0.7798297543983876,0
119,0.7798297543983876,0
120,0.7798297543983876,0
121,0.7798297543983876,0
122,0.7798297543983876,0
123,0.7798297543983876,0
124,0.7798297543983876,0
125,0.7798297543983876,0
126,0.7798297543983876,0
127,0.7798297543983876,0
128,0.7798297543983876,0
129,0.7798297543983876,0
130,0.7798192595301502,0
131,0.7798192595301502,0
132,0.7798192595301502,0
133,0.7798192595301502,0
134,0.7798192595301502,0
135,0.7798192595301502,0
136,0.7798192595301502,0
137,0.7798192595301502,0
138,0.7798192595301502,0
139,0.7798192595301502,0
140,0.7798192595301502,0
141,0.7798192595301502,0
142,0.7798192595301502,0
143,0.7798192595301502,0
144,0.7798192595301502,0
145,0.7798192595301502,0
146,0.7798192595301502,0
147,0.7798192595301502,0
148,0.7798192595301502,0
149,0.7798192595301502,0
150,0.7798192595301502,0
151,0.7798192595301502,0
152,0.7798192595301502,0
153,0.7798192595301502,0
154,0.7798192595301502,0
155,0.7798192595301502,0
156,0.7798192595301502,0
157,0.7798192595301502,0
158,0.7798192595301502,0
159,0.7798192595301502,0
160,0.7797952069544816,0
161,0.7797952069544816,0
162,0.7797952069544816,0
163,0.7797952069544816,0
164,0.7797952069544816,0
165,0.7797952069544816,0
166,0.7797952069544816,0
167,0.7797952069544816,0
168,0.7797952069544816,0
169,0.7797952069544816,0
170,0.7797952069544816,0
171,0.7797952069544816,0
172,0.7797952069544816,0
173,0.7797952069544816,0
174,0.7797952069544816,0
175,0.7797952069544816,0
176,0.7797889204164087,0
177,0.7797889204164087,0
178,0.7797889204164087,0
179,0.7797889204164087,0
180,0.7797889204164087,0
181,0.7797889204164087,0
182,0.7797889204164087,0
183,0.7797889204164087,0
184,0.7797889204164087,0
185,0.7797889204164087,0
186,0.7797889204164087,0
187,0.7797889204164087,0
188,0.7797889204164087,0
189,0.7797889204164087,0
190,0.7797889204164087,0
191,0.7797889204164087,0
192,0.7797889204164087,0
193,0.7797889204164087,0
194,0.7797889204164087,0
195,0.7797889204164087,0
196,0.7797889204164087,0
197,0.7797889204164087,0
198,0.7797889204164087,0
199,0.7797687038156428,0
